created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2023-12-22T04:42:39+01:00,1509,1372,4753,3.81200,17975,,,,
2023-12-22T05:12:33+01:00,1510,1380,4780,3.81200,17975,,,,
2023-12-22T07:56:55+01:00,1511,1369,4742,3.81200,18013,,,,
2023-12-22T08:26:50+01:00,1512,1361,4715,3.81200,18041,,,,
2023-12-22T10:11:26+01:00,1513,1369,4742,3.81200,18041,,,,
2023-12-22T10:26:25+01:00,1514,1376,4766,3.81000,18041,,,,
2023-12-22T13:10:47+01:00,1515,1369,4742,3.81200,18065,,,,
2023-12-22T14:55:23+01:00,1516,1376,4766,3.81200,18065,,,,
2023-12-22T22:38:32+01:00,1517,1361,4715,3.81200,18117,,,,
2023-12-23T06:51:35+01:00,1518,1369,4742,3.81200,18117,,,,
2023-12-23T07:51:22+01:00,1519,1360,4711,3.81200,18148,,,,
2023-12-23T08:36:13+01:00,1520,1369,4742,3.81200,18148,,,,
2023-12-23T08:51:11+01:00,1521,1359,4708,3.81000,18183,,,,
2023-12-23T14:19:55+01:00,1522,1352,4683,3.81200,18207,,,,
2023-12-24T00:47:24+01:00,1523,1361,4715,3.81000,18207,,,,
2023-12-24T02:17:05+01:00,1524,1369,4742,3.81000,18207,,,,
2023-12-24T05:01:27+01:00,1525,1359,4708,3.81000,18241,,,,
2023-12-24T05:16:25+01:00,1526,1372,4753,3.81000,18241,,,,
2023-12-24T05:46:19+01:00,1527,1380,4780,3.81000,18241,,,,
2023-12-24T06:16:13+01:00,1528,1394,4829,3.81000,18241,,,,
2023-12-24T08:45:39+01:00,1529,1387,4805,3.81000,18266,,,,
2023-12-24T10:00:22+01:00,1530,1379,4777,3.81000,18293,,,,
2023-12-24T11:45:05+01:00,1531,1371,4749,3.81000,18321,,,,
2023-12-24T12:15:09+01:00,1532,1359,4708,3.81000,18363,,,,
2023-12-25T00:12:19+01:00,1533,1352,4683,3.81000,18387,,,,
2023-12-25T05:56:00+01:00,1534,1362,4718,3.81200,18387,,,,
2023-12-25T06:10:58+01:00,1535,1376,4766,3.80900,18387,,,,
2023-12-25T06:25:57+01:00,1536,1386,4801,3.80900,18387,,,,
2023-12-25T11:24:47+01:00,1537,1378,4773,3.81000,18415,,,,
2023-12-25T12:24:34+01:00,1538,1371,4749,3.81000,18439,,,,
2023-12-25T13:24:22+01:00,1539,1361,4715,3.81000,18474,,,,
2023-12-25T19:08:02+01:00,1540,1354,4690,3.81000,18498,,,,
2023-12-25T20:22:47+01:00,1541,1361,4715,3.81000,18498,,,,
2023-12-26T12:48:52+01:00,1542,1354,4690,3.81000,18522,,,,
2023-12-26T16:32:59+01:00,1543,1344,4656,3.81000,18557,,,,
2023-12-27T13:13:00+01:00,1544,1336,4628,3.80900,18584,,,,
2023-12-28T08:53:14+01:00,1545,1329,4604,3.80700,18609,,,,
2023-12-28T13:07:13+01:00,1546,1312,4545,3.80900,18667,,,,
2023-12-28T13:22:12+01:00,1547,1298,4496,3.80700,18716,,,,
2023-12-28T14:07:04+01:00,1548,1277,4424,3.80900,18789,,,,
2023-12-28T14:22:02+01:00,1549,1263,4375,3.80700,18837,,,,
2023-12-28T22:20:05+01:00,1550,1256,4351,3.80700,18861,,,,
2023-12-29T14:16:15+01:00,1551,1248,4323,3.80700,18889,,,,
2023-12-30T09:11:43+01:00,1552,1241,4299,3.80700,18913,,,,
2023-12-30T11:41:10+01:00,1553,1227,4250,3.80600,18962,,,,
2023-12-30T22:38:32+01:00,1554,1219,4223,3.80600,18990,,,,
2023-12-31T09:35:50+01:00,1555,1226,4247,3.80600,18990,,,,
2023-12-31T16:19:11+01:00,1556,1219,4223,3.80400,19014,,,,
2024-01-01T07:45:28+01:00,1557,1226,4247,3.80100,19014,,,,
2024-01-01T09:59:57+01:00,1558,1233,4271,3.80100,19014,,,,
2024-01-01T10:29:50+01:00,1559,1244,4309,3.80200,19014,,,,
2024-01-01T11:44:34+01:00,1560,1251,4333,3.80200,19014,,,,
2024-01-02T01:26:16+01:00,1561,1260,4365,3.80400,19014,,,,
2024-01-02T01:56:11+01:00,1562,1271,4403,3.80400,19014,,,,
2024-01-02T02:41:01+01:00,1563,1279,4430,3.80200,19014,,,,
2024-01-02T03:10:55+01:00,1564,1287,4458,3.80400,19014,,,,
2024-01-02T03:40:50+01:00,1565,1296,4489,3.80400,19014,,,,
2024-01-02T04:40:38+01:00,1566,1305,4521,3.80400,19014,,,,
2024-01-02T08:24:46+01:00,1567,1313,4548,3.80400,19014,,,,
2024-01-02T09:09:37+01:00,1568,1325,4590,3.80200,19014,,,,
2024-01-02T09:54:27+01:00,1569,1335,4624,3.80200,19014,,,,
2024-01-02T10:24:22+01:00,1570,1347,4666,3.80400,19014,,,,
2024-01-02T10:39:20+01:00,1571,1358,4704,3.80200,19014,,,,
2024-01-02T11:09:14+01:00,1572,1371,4749,3.80200,19014,,,,
2024-01-02T11:24:12+01:00,1573,1380,4780,3.80100,19014,,,,
2024-01-02T11:54:06+01:00,1574,1387,4805,3.80200,19014,,,,
2024-01-02T20:22:05+01:00,1575,1379,4777,3.80200,19042,,,,
2024-01-02T21:51:46+01:00,1576,1371,4749,3.80200,19069,,,,
2024-01-03T11:10:17+01:00,1577,1361,4715,3.79800,19104,,,,
2024-01-03T16:53:57+01:00,1578,1370,4746,3.79900,19104,,,,
2024-01-03T17:09:02+01:00,1579,1380,4780,3.79800,19104,,,,
2024-01-03T18:53:38+01:00,1580,1371,4749,3.79800,19135,,,,
2024-01-03T20:08:21+01:00,1581,1361,4715,3.79600,19170,,,,
2024-01-04T02:06:54+01:00,1582,1372,4753,3.79600,19170,,,,
2024-01-04T03:51:31+01:00,1583,1382,4787,3.79800,19170,,,,
2024-01-04T06:06:03+01:00,1584,1375,4763,3.79800,19194,,,,
2024-01-04T09:20:17+01:00,1585,1361,4715,3.79600,19243,,,,
2024-01-04T11:04:53+01:00,1586,1369,4742,3.79800,19243,,,,
2024-01-04T12:04:41+01:00,1587,1362,4718,3.79600,19267,,,,
2024-01-04T12:19:40+01:00,1588,1369,4742,3.79400,19267,,,,
2024-01-04T12:49:35+01:00,1589,1362,4718,3.79600,19291,,,,
2024-01-04T19:03:07+01:00,1590,1355,4694,3.79400,19315,,,,
2024-01-05T13:28:33+01:00,1591,1347,4666,3.79600,19343,,,,
2024-01-06T00:40:53+01:00,1592,1354,4690,3.79600,19343,,,,
2024-01-06T02:40:25+01:00,1593,1361,4715,3.79400,19343,,,,
2024-01-06T03:55:10+01:00,1594,1369,4742,3.79600,19343,,,,
2024-01-06T04:10:07+01:00,1595,1359,4708,3.79300,19378,,,,
2024-01-06T06:54:28+01:00,1596,1372,4753,3.79600,19378,,,,
2024-01-06T07:39:18+01:00,1597,1380,4780,3.79300,19378,,,,
2024-01-06T10:53:34+01:00,1598,1370,4746,3.79400,19412,,,,
2024-01-06T12:08:17+01:00,1599,1361,4715,3.79400,19443,,,,
2024-01-06T15:07:34+01:00,1600,1341,4645,3.79400,19513,,,,
2024-01-07T01:51:39+01:00,1601,1334,4621,3.78800,19537,,,,
2024-01-07T22:48:15+01:00,1602,1325,4590,3.78700,19568,,,,
2024-01-08T22:58:09+01:00,1603,1318,4566,3.78700,19592,,,,
2024-01-09T14:54:27+01:00,1604,1310,4538,3.78300,19620,,,,
2024-01-10T15:49:02+01:00,1605,1304,4517,3.78300,19641,,,,
2024-01-10T22:17:31+01:00,1606,1295,4486,3.78200,19672,,,,
2024-01-11T22:11:45+01:00,1607,1289,4465,3.78300,19693,,,,
2024-01-12T21:36:13+01:00,1608,1281,4437,3.78300,19721,,,,
2024-01-13T13:17:31+01:00,1609,1274,4413,3.78300,19745,,,,
2024-01-14T08:42:50+01:00,1610,1265,4382,3.78200,19776,,,,
2024-01-14T20:25:01+01:00,1611,1258,4358,3.78000,19800,,,,
2024-01-15T17:05:08+01:00,1612,1251,4333,3.78000,19824,,,,
2024-01-16T08:46:25+01:00,1613,1243,4306,3.77900,19852,,,,
2024-01-16T13:45:13+01:00,1614,1236,4282,3.77900,19876,,,,
2024-01-16T22:57:59+01:00,1615,1229,4257,3.77700,19901,,,,
2024-01-17T12:39:41+01:00,1616,1240,4295,3.77700,19901,,,,
2024-01-17T13:09:36+01:00,1617,1253,4340,3.77700,19901,,,,
2024-01-17T13:54:44+01:00,1618,1268,4392,3.77700,19901,,,,
2024-01-17T14:39:43+01:00,1619,1286,4455,3.77500,19901,,,,
2024-01-17T15:09:48+01:00,1620,1304,4517,3.77500,19901,,,,
2024-01-17T16:55:14+01:00,1621,1385,4798,3.77400,19901,,,,
2024-01-17T17:25:11+01:00,1622,1392,4822,3.77400,19901,,,,
2024-01-17T18:39:54+01:00,1623,1385,4798,3.77500,19925,,,,
2024-01-17T20:25:04+01:00,1624,1370,4746,3.77400,19977,,,,
2024-01-17T21:40:02+01:00,1625,1357,4701,3.77400,20022,,,,
2024-01-18T15:52:29+01:00,1626,1369,4742,3.77100,20022,,,,
2024-01-18T17:37:30+01:00,1627,1362,4718,3.77200,20046,,,,
2024-01-18T20:22:13+01:00,1628,1369,4742,3.76900,20046,,,,
2024-01-18T20:37:11+01:00,1629,1358,4704,3.76900,20084,,,,
2024-01-19T08:19:50+01:00,1630,1351,4680,3.76700,20109,,,,
2024-01-19T15:18:13+01:00,1631,1369,4742,3.77100,20109,,,,
2024-01-19T15:48:16+01:00,1632,1357,4701,3.76900,20150,,,,
2024-01-20T12:00:35+01:00,1633,1373,4756,3.76600,20150,,,,
2024-01-20T15:15:00+01:00,1634,1362,4718,3.76400,20188,,,,
2024-01-20T18:14:44+01:00,1635,1369,4742,3.76400,20188,,,,
2024-01-20T21:59:14+01:00,1636,1353,4687,3.76400,20244,,,,
2024-01-22T01:25:00+01:00,1637,1345,4659,3.76300,20271,,,,
2024-01-22T13:10:52+01:00,1638,1381,4784,3.76100,20271,,,,
2024-01-22T15:26:14+01:00,1639,1356,4697,3.76000,20358,,,,
2024-01-23T08:53:02+01:00,1640,1349,4673,3.76000,20382,,,,
2024-01-23T19:20:40+01:00,1641,1359,4708,3.76000,20382,,,,
2024-01-24T13:04:29+01:00,1642,1369,4742,3.75800,20382,,,,
2024-01-24T19:51:23+01:00,1643,1356,4697,3.75600,20427,,,,
2024-01-24T23:36:28+01:00,1644,1349,4673,3.75500,20451,,,,
2024-01-25T20:03:16+01:00,1645,1335,4624,3.75300,20500,,,,
2024-01-26T06:18:06+01:00,1646,1343,4652,3.75000,20500,,,,
2024-01-26T10:03:27+01:00,1647,1377,4770,3.75000,20500,,,,
2024-01-26T13:32:51+01:00,1648,1362,4718,3.75000,20552,,,,
2024-01-26T15:17:26+01:00,1649,1369,4742,3.74800,20552,,,,
2024-01-26T16:17:26+01:00,1650,1358,4704,3.74700,20590,,,,
2024-01-26T21:01:19+01:00,1651,1349,4673,3.74800,20621,,,,
2024-01-27T11:12:50+01:00,1652,1340,4642,3.74800,20652,,,,
2024-01-27T22:10:13+01:00,1653,1333,4618,3.74700,20677,,,,
2024-01-28T17:20:41+01:00,1654,1314,4552,3.74700,20742,,,,
2024-01-28T17:35:39+01:00,1655,1303,4514,3.74700,20781,,,,
2024-01-28T17:50:40+01:00,1656,1296,4489,3.74500,20805,,,,
2024-01-29T06:47:33+01:00,1657,1288,4462,3.74500,20832,,,,
2024-01-30T06:41:53+01:00,1658,1286,4455,3.74400,20839,,,,
2024-01-30T22:08:11+01:00,1659,1279,4430,3.74800,20864,,,,
2024-01-31T08:50:36+01:00,1660,1272,4406,3.74500,20888,,,,
2024-01-31T21:17:40+01:00,1661,1264,4378,3.74500,20916,,,,
2024-02-01T03:46:07+01:00,1662,1273,4410,3.74500,20916,,,,
2024-02-01T04:01:06+01:00,1663,1284,4448,3.74500,20916,,,,
2024-02-01T04:16:03+01:00,1664,1291,4472,3.74400,20916,,,,
2024-02-01T04:31:02+01:00,1665,1299,4500,3.74200,20916,,,,
2024-02-01T04:46:00+01:00,1666,1315,4555,3.74400,20916,,,,
2024-02-01T05:15:55+01:00,1667,1331,4611,3.74500,20916,,,,
2024-02-01T05:45:49+01:00,1668,1347,4666,3.74400,20916,,,,
2024-02-01T07:00:33+01:00,1669,1356,4697,3.74700,20916,,,,
2024-02-01T08:15:17+01:00,1670,1373,4756,3.74500,20916,,,,
2024-02-01T09:30:01+01:00,1671,1362,4718,3.74200,20954,,,,
2024-02-01T10:59:41+01:00,1672,1370,4746,3.74400,20954,,,,
2024-02-01T11:29:36+01:00,1673,1360,4711,3.74400,20988,,,,
2024-02-01T12:29:23+01:00,1674,1369,4742,3.74500,20988,,,,
2024-02-01T15:43:37+01:00,1675,1358,4704,3.74700,21026,,,,
2024-02-02T07:24:46+01:00,1676,1349,4673,3.74200,21058,,,,
2024-02-02T11:23:52+01:00,1677,1356,4697,3.74200,21058,,,,
2024-02-02T20:06:50+01:00,1678,1346,4663,3.74100,21092,,,,
2024-02-03T08:18:55+01:00,1679,1354,4690,3.74400,21092,,,,
2024-02-03T17:01:53+01:00,1680,1344,4656,3.74500,21127,,,,
2024-02-03T21:00:57+01:00,1681,1351,4680,3.74200,21127,,,,
2024-02-04T03:14:28+01:00,1682,1359,4708,3.74200,21127,,,,
2024-02-04T04:29:12+01:00,1683,1352,4683,3.74200,21151,,,,
2024-02-04T08:58:08+01:00,1684,1359,4708,3.74400,21151,,,,
2024-02-04T10:27:48+01:00,1685,1349,4673,3.74100,21186,,,,
2024-02-04T17:26:08+01:00,1686,1341,4645,3.74400,21214,,,,
2024-02-04T22:54:49+01:00,1687,1351,4680,3.74200,21214,,,,
2024-02-04T23:09:47+01:00,1688,1344,4656,3.74400,21238,,,,
2024-02-04T23:39:41+01:00,1689,1352,4683,3.74200,21238,,,,
2024-02-05T11:36:50+01:00,1690,1343,4652,3.74200,21269,,,,
2024-02-05T11:51:49+01:00,1691,1351,4680,3.74200,21269,,,,
2024-02-05T22:19:14+01:00,1692,1341,4645,3.74100,21304,,,,
2024-02-06T22:13:29+01:00,1693,1335,4624,3.73900,21324,,,,
2024-02-07T04:27:01+01:00,1694,1344,4656,3.74100,21324,,,,
2024-02-07T04:41:59+01:00,1695,1351,4680,3.73900,21324,,,,
2024-02-07T05:11:53+01:00,1696,1360,4711,3.73900,21324,,,,
2024-02-07T05:41:47+01:00,1697,1371,4749,3.74100,21324,,,,
2024-02-07T05:56:46+01:00,1698,1381,4784,3.74100,21324,,,,
2024-02-07T06:11:44+01:00,1699,1390,4815,3.73900,21324,,,,
2024-02-07T22:52:45+01:00,1700,1383,4791,3.73900,21349,,,,
2024-02-08T00:07:29+01:00,1701,1376,4766,3.74100,21373,,,,
2024-02-08T02:07:03+01:00,1702,1361,4715,3.73900,21425,,,,
2024-02-08T02:22:01+01:00,1703,1371,4749,3.73700,21425,,,,
2024-02-08T03:51:41+01:00,1704,1362,4718,3.73700,21456,,,,
2024-02-08T04:36:31+01:00,1705,1378,4773,3.73700,21456,,,,
2024-02-08T07:35:49+01:00,1706,1386,4801,3.73900,21456,,,,
2024-02-08T08:05:43+01:00,1707,1379,4777,3.73700,21480,,,,
2024-02-08T09:35:22+01:00,1708,1390,4815,3.73900,21480,,,,
2024-02-08T11:49:52+01:00,1709,1383,4791,3.73900,21505,,,,
2024-02-08T13:04:37+01:00,1710,1376,4766,3.73900,21529,,,,
2024-02-08T15:34:01+01:00,1711,1361,4715,3.73900,21581,,,,
2024-02-08T15:48:59+01:00,1712,1370,4746,3.73900,21581,,,,
2024-02-08T16:03:57+01:00,1713,1358,4704,3.73700,21622,,,,
2024-02-08T17:18:41+01:00,1714,1373,4756,3.73700,21622,,,,
2024-02-08T18:48:20+01:00,1715,1361,4715,3.73900,21664,,,,
2024-02-08T19:03:18+01:00,1716,1373,4756,3.73900,21664,,,,
2024-02-08T19:33:13+01:00,1717,1362,4718,3.73900,21702,,,,
2024-02-08T20:18:04+01:00,1718,1370,4746,3.73700,21702,,,,
2024-02-08T21:17:51+01:00,1719,1358,4704,3.73900,21744,,,,
2024-02-08T21:47:45+01:00,1720,1373,4756,3.73900,21744,,,,
2024-02-08T23:02:29+01:00,1721,1362,4718,3.73900,21782,,,,
2024-02-09T03:01:34+01:00,1722,1371,4749,3.73700,21782,,,,
2024-02-09T03:16:32+01:00,1723,1383,4791,3.74100,21782,,,,
2024-02-09T03:46:27+01:00,1724,1390,4815,3.73900,21782,,,,
2024-02-09T04:46:14+01:00,1725,1380,4780,3.73900,21816,,,,
2024-02-09T06:00:58+01:00,1726,1371,4749,3.73900,21847,,,,
2024-02-09T06:15:56+01:00,1727,1378,4773,3.73900,21847,,,,
2024-02-09T06:45:50+01:00,1728,1361,4715,3.73900,21906,,,,
2024-02-09T07:00:48+01:00,1729,1370,4746,3.73900,21906,,,,
2024-02-09T07:45:39+01:00,1730,1362,4718,3.73700,21934,,,,
2024-02-09T08:45:27+01:00,1731,1369,4742,3.73900,21934,,,,
2024-02-09T09:45:14+01:00,1732,1358,4704,3.73700,21972,,,,
2024-02-09T22:12:12+01:00,1733,1349,4673,3.73700,22003,,,,
2024-02-10T14:53:11+01:00,1734,1340,4642,3.73700,22035,,,,
2024-02-10T16:22:51+01:00,1735,1324,4586,3.73700,22090,,,,
2024-02-10T21:06:44+01:00,1736,1335,4624,3.73700,22090,,,,
2024-02-10T23:06:16+01:00,1737,1343,4652,3.73700,22090,,,,
2024-02-11T00:50:53+01:00,1738,1350,4676,3.73700,22090,,,,
2024-02-11T02:50:26+01:00,1739,1362,4718,3.73600,22090,,,,
2024-02-11T03:05:24+01:00,1740,1380,4780,3.73400,22090,,,,
2024-02-11T03:20:23+01:00,1741,1389,4811,3.73400,22090,,,,
2024-02-11T05:34:51+01:00,1742,1381,4784,3.73600,22118,,,,
2024-02-11T06:49:35+01:00,1743,1373,4756,3.73600,22145,,,,
2024-02-11T08:19:15+01:00,1744,1362,4718,3.73600,22183,,,,
2024-02-11T10:33:45+01:00,1745,1354,4690,3.73700,22211,,,,
2024-02-11T12:18:22+01:00,1746,1337,4631,3.73600,22270,,,,
2024-02-11T16:47:21+01:00,1747,1344,4656,3.73600,22270,,,,
2024-02-11T17:02:18+01:00,1748,1352,4683,3.73600,22270,,,,
2024-02-11T22:01:05+01:00,1749,1360,4711,3.73700,22270,,,,
2024-02-11T23:00:52+01:00,1750,1372,4753,3.73600,22270,,,,
2024-02-12T00:00:40+01:00,1751,1362,4718,3.73600,22305,,,,
2024-02-12T00:30:34+01:00,1752,1370,4746,3.73600,22305,,,,
2024-02-12T01:15:24+01:00,1753,1362,4718,3.73600,22332,,,,
2024-02-12T02:45:04+01:00,1754,1369,4742,3.73600,22332,,,,
2024-02-12T03:00:03+01:00,1755,1376,4766,3.73400,22332,,,,
2024-02-12T04:59:35+01:00,1756,1386,4801,3.73400,22332,,,,
2024-02-12T05:29:29+01:00,1757,1375,4763,3.73600,22371,,,,
2024-02-12T05:44:27+01:00,1758,1382,4787,3.73300,22371,,,,
2024-02-12T06:14:21+01:00,1759,1371,4749,3.73600,22409,,,,
2024-02-12T06:29:20+01:00,1760,1378,4773,3.73400,22409,,,,
2024-02-12T06:59:14+01:00,1761,1362,4718,3.73600,22464,,,,
2024-02-12T07:14:12+01:00,1762,1370,4746,3.73300,22464,,,,
2024-02-12T07:44:06+01:00,1763,1357,4701,3.73600,22509,,,,
2024-02-12T08:14:01+01:00,1764,1368,4739,3.73600,22509,,,,
2024-02-12T08:58:52+01:00,1765,1353,4687,3.73400,22561,,,,
2024-02-13T08:38:04+01:00,1766,1341,4645,3.73300,22603,,,,
2024-02-14T08:17:20+01:00,1767,1334,4621,3.73400,22627,,,,
2024-02-14T14:01:26+01:00,1768,1354,4690,3.72900,22627,,,,
2024-02-14T16:16:05+01:00,1769,1373,4756,3.73300,22627,,,,
2024-02-14T16:31:10+01:00,1770,1361,4715,3.73100,22668,,,,
2024-02-14T17:31:22+01:00,1771,1382,4787,3.73100,22668,,,,
2024-02-14T20:01:44+01:00,1772,1357,4701,3.72900,22755,,,,
2024-02-15T18:26:26+01:00,1773,1350,4676,3.72900,22779,,,,
2024-02-16T08:52:58+01:00,1774,1341,4645,3.73100,22810,,,,
2024-02-17T08:47:12+01:00,1775,1333,4618,3.72900,22838,,,,
2024-02-17T12:16:24+01:00,1776,1311,4541,3.73100,22914,,,,
2024-02-17T22:58:50+01:00,1777,1304,4517,3.72900,22939,,,,
2024-02-18T12:56:03+01:00,1778,1318,4566,3.72600,22939,,,,
2024-02-18T14:10:48+01:00,1779,1309,4534,3.72800,22970,,,,
2024-02-18T14:55:41+01:00,1780,1319,4569,3.72500,22970,,,,
2024-02-18T18:25:00+01:00,1781,1331,4611,3.72300,22970,,,,
2024-02-18T19:25:01+01:00,1782,1342,4649,3.72800,22970,,,,
2024-02-18T20:09:52+01:00,1783,1351,4680,3.72600,22970,,,,
2024-02-19T14:20:32+01:00,1784,1343,4652,3.72600,22997,,,,
2024-02-19T21:35:29+01:00,1785,1376,4766,3.72100,22997,,,,
2024-02-19T23:50:43+01:00,1786,1362,4718,3.72300,23046,,,,
2024-02-20T02:50:05+01:00,1787,1370,4746,3.72100,23046,,,,
2024-02-20T08:18:47+01:00,1788,1353,4687,3.72000,23105,,,,
2024-02-20T22:15:35+01:00,1789,1346,4663,3.72100,23129,,,,
2024-02-21T21:25:47+01:00,1790,1383,4791,3.72000,23129,,,,
2024-02-21T23:25:28+01:00,1791,1391,4818,3.72000,23129,,,,
2024-02-22T05:39:00+01:00,1792,1380,4780,3.72100,23167,,,,
2024-02-22T07:38:36+01:00,1793,1373,4756,3.71800,23191,,,,
2024-02-22T09:53:37+01:00,1794,1361,4715,3.71800,23233,,,,
2024-02-22T14:37:52+01:00,1795,1384,4794,3.71800,23233,,,,
2024-02-22T15:22:57+01:00,1796,1375,4763,3.71800,23264,,,,
2024-02-22T17:52:57+01:00,1797,1390,4815,3.71800,23264,,,,
2024-02-22T21:07:51+01:00,1798,1376,4766,3.71800,23313,,,,
2024-02-22T23:07:47+01:00,1799,1361,4715,3.71500,23365,,,,
2024-02-23T01:37:11+01:00,1800,1368,4739,3.71500,23365,,,,
2024-02-23T05:06:27+01:00,1801,1359,4708,3.71800,23396,,,,
2024-02-23T17:03:38+01:00,1802,1370,4746,3.71700,23396,,,,
2024-02-23T17:18:36+01:00,1803,1362,4718,3.71500,23424,,,,
2024-02-23T21:17:39+01:00,1804,1370,4746,3.71800,23424,,,,
2024-02-23T22:17:29+01:00,1805,1357,4701,3.71800,23469,,,,
2024-02-23T22:32:28+01:00,1806,1373,4756,3.71700,23469,,,,
2024-02-23T22:47:25+01:00,1807,1380,4780,3.71700,23469,,,,
2024-02-24T00:32:01+01:00,1808,1372,4753,3.71500,23496,,,,
2024-02-24T01:46:45+01:00,1809,1362,4718,3.71500,23531,,,,
2024-02-24T03:31:21+01:00,1810,1374,4760,3.71700,23531,,,,
2024-02-24T05:30:54+01:00,1811,1382,4787,3.71500,23531,,,,
2024-02-24T07:00:34+01:00,1812,1375,4763,3.71500,23555,,,,
2024-02-24T09:00:07+01:00,1813,1362,4718,3.71500,23600,,,,
2024-02-24T10:59:41+01:00,1814,1369,4742,3.71500,23600,,,,
2024-02-24T12:44:17+01:00,1815,1360,4711,3.71500,23631,,,,
2024-02-24T19:12:47+01:00,1816,1370,4746,3.71400,23631,,,,
2024-02-24T20:42:25+01:00,1817,1359,4708,3.71700,23670,,,,
2024-02-25T02:26:03+01:00,1818,1367,4735,3.71700,23670,,,,
2024-02-25T06:40:04+01:00,1819,1374,4760,3.71500,23670,,,,
2024-02-25T07:54:47+01:00,1820,1362,4718,3.71500,23711,,,,
2024-02-25T08:24:42+01:00,1821,1370,4746,3.71500,23711,,,,
2024-02-25T08:54:37+01:00,1822,1359,4708,3.71500,23749,,,,
2024-02-25T11:09:07+01:00,1823,1370,4746,3.71700,23749,,,,
2024-02-25T11:53:58+01:00,1824,1360,4711,3.71500,23784,,,,
2024-02-25T12:08:57+01:00,1825,1370,4746,3.71400,23784,,,,
2024-02-25T13:08:45+01:00,1826,1359,4708,3.71200,23822,,,,
2024-02-25T22:21:32+01:00,1827,1352,4683,3.71400,23846,,,,
2024-02-26T06:19:36+01:00,1828,1371,4749,3.71500,23846,,,,
2024-02-26T07:04:27+01:00,1829,1382,4787,3.71200,23846,,,,
2024-02-26T09:18:55+01:00,1830,1373,4756,3.71200,23877,,,,
2024-02-26T10:48:36+01:00,1831,1362,4718,3.71200,23915,,,,
2024-02-26T12:48:09+01:00,1832,1369,4742,3.71400,23915,,,,
2024-02-26T13:47:58+01:00,1833,1358,4704,3.71500,23954,,,,
2024-02-26T18:46:51+01:00,1834,1369,4742,3.71500,23954,,,,
2024-02-26T19:01:50+01:00,1835,1361,4715,3.71400,23981,,,,
2024-02-26T19:31:45+01:00,1836,1374,4760,3.71400,23981,,,,
2024-02-26T20:46:30+01:00,1837,1362,4718,3.71400,24023,,,,
2024-02-26T22:01:13+01:00,1838,1370,4746,3.71400,24023,,,,
2024-02-27T08:28:43+01:00,1839,1357,4701,3.71200,24068,,,,
2024-02-27T15:27:04+01:00,1840,1350,4676,3.71200,24092,,,,
2024-02-28T13:36:45+01:00,1841,1342,4649,3.71200,24120,,,,
2024-02-28T16:21:07+01:00,1842,1325,4590,3.71200,24179,,,,
2024-02-28T16:36:05+01:00,1843,1312,4545,3.71200,24224,,,,
2024-02-28T17:05:59+01:00,1844,1301,4507,3.71400,24262,,,,
2024-02-28T21:49:50+01:00,1845,1294,4482,3.71000,24286,,,,
2024-02-29T15:45:31+01:00,1846,1287,4458,3.71200,24310,,,,
2024-03-01T15:39:51+01:00,1847,1283,4444,3.71000,24324,,,,
2024-03-01T22:23:14+01:00,1848,1276,4420,3.71000,24348,,,,
2024-03-02T15:49:04+01:00,1849,1269,4396,3.71000,24373,,,,
2024-03-03T06:15:36+01:00,1850,1261,4368,3.71000,24400,,,,
2024-03-04T06:09:50+01:00,1851,1259,4361,3.70900,24407,,,,
2024-03-05T06:04:07+01:00,1852,1258,4358,3.70900,24411,,,,
2024-03-05T09:48:14+01:00,1853,1265,4382,3.70900,24411,,,,
2024-03-06T09:42:28+01:00,1854,1268,4392,3.70700,24411,,,,
2024-03-07T09:36:41+01:00,1855,1268,4392,3.70700,24411,,,,
2024-03-08T09:30:58+01:00,1856,1268,4392,3.70700,24411,,,,
2024-03-09T09:25:15+01:00,1857,1268,4392,3.70600,24411,,,,
2024-03-10T09:19:29+01:00,1858,1268,4392,3.70600,24411,,,,
2024-03-11T00:01:00+01:00,1859,1279,4430,3.70600,24411,,,,
2024-03-11T00:30:54+01:00,1860,1288,4462,3.70700,24411,,,,
2024-03-11T01:00:48+01:00,1861,1295,4486,3.70700,24411,,,,
2024-03-11T01:30:42+01:00,1862,1302,4510,3.70700,24411,,,,
2024-03-11T02:45:25+01:00,1863,1312,4545,3.70600,24411,,,,
2024-03-11T03:00:23+01:00,1864,1320,4572,3.70600,24411,,,,
2024-03-11T03:45:13+01:00,1865,1331,4611,3.70400,24411,,,,
2024-03-11T04:15:08+01:00,1866,1341,4645,3.70600,24411,,,,
2024-03-11T05:29:52+01:00,1867,1351,4680,3.70400,24411,,,,
2024-03-11T08:44:09+01:00,1868,1358,4704,3.70700,24411,,,,
2024-03-11T09:14:04+01:00,1869,1372,4753,3.70600,24411,,,,
2024-03-11T09:29:03+01:00,1870,1382,4787,3.70200,24411,,,,
2024-03-11T09:58:59+01:00,1871,1389,4811,3.70600,24411,,,,
2024-03-11T13:13:12+01:00,1872,1380,4780,3.70600,24442,,,,
2024-03-11T15:27:43+01:00,1873,1372,4753,3.70600,24470,,,,
2024-03-11T16:42:26+01:00,1874,1381,4784,3.70400,24470,,,,
2024-03-11T17:27:20+01:00,1875,1388,4808,3.70600,24470,,,,
