created_at,field1,field2,field3,field4,latitude,longitude,elevation,status
2024-02-22 07:38:36+01:00,1373,4756,3.71800,23191,,,,
2024-02-22 09:53:37+01:00,1361,4715,3.71800,23233,,,,
2024-02-22 14:37:52+01:00,1384,4794,3.71800,23233,,,,
2024-02-22 15:22:57+01:00,1375,4763,3.71800,23264,,,,
2024-02-22 17:52:57+01:00,1390,4815,3.71800,23264,,,,
2024-02-22 21:07:51+01:00,1376,4766,3.71800,23313,,,,
2024-02-22 23:07:47+01:00,1361,4715,3.71500,23365,,,,
2024-02-23 01:37:11+01:00,1368,4739,3.71500,23365,,,,
2024-02-23 05:06:27+01:00,1359,4708,3.71800,23396,,,,
2024-02-23 17:03:38+01:00,1370,4746,3.71700,23396,,,,
2024-02-23 17:18:36+01:00,1362,4718,3.71500,23424,,,,
2024-02-23 21:17:39+01:00,1370,4746,3.71800,23424,,,,
2024-02-23 22:17:29+01:00,1357,4701,3.71800,23469,,,,
2024-02-23 22:32:28+01:00,1373,4756,3.71700,23469,,,,
2024-02-23 22:47:25+01:00,1380,4780,3.71700,23469,,,,
2024-02-24 00:32:01+01:00,1372,4753,3.71500,23496,,,,
2024-02-24 01:46:45+01:00,1362,4718,3.71500,23531,,,,
2024-02-24 03:31:21+01:00,1374,4760,3.71700,23531,,,,
2024-02-24 05:30:54+01:00,1382,4787,3.71500,23531,,,,
2024-02-24 07:00:34+01:00,1375,4763,3.71500,23555,,,,
2024-02-24 09:00:07+01:00,1362,4718,3.71500,23600,,,,
2024-02-24 10:59:41+01:00,1369,4742,3.71500,23600,,,,
2024-02-24 12:44:17+01:00,1360,4711,3.71500,23631,,,,
2024-02-24 19:12:47+01:00,1370,4746,3.71400,23631,,,,
2024-02-24 20:42:25+01:00,1359,4708,3.71700,23670,,,,
2024-02-25 02:26:03+01:00,1367,4735,3.71700,23670,,,,
2024-02-25 06:40:04+01:00,1374,4760,3.71500,23670,,,,
2024-02-25 07:54:47+01:00,1362,4718,3.71500,23711,,,,
2024-02-25 08:24:42+01:00,1370,4746,3.71500,23711,,,,
2024-02-25 08:54:37+01:00,1359,4708,3.71500,23749,,,,
2024-02-25 11:09:07+01:00,1370,4746,3.71700,23749,,,,
2024-02-25 11:53:58+01:00,1360,4711,3.71500,23784,,,,
2024-02-25 12:08:57+01:00,1370,4746,3.71400,23784,,,,
2024-02-25 13:08:45+01:00,1359,4708,3.71200,23822,,,,
2024-02-25 22:21:32+01:00,1352,4683,3.71400,23846,,,,
2024-02-26 06:19:36+01:00,1371,4749,3.71500,23846,,,,
2024-02-26 07:04:27+01:00,1382,4787,3.71200,23846,,,,
2024-02-26 09:18:55+01:00,1373,4756,3.71200,23877,,,,
2024-02-26 10:48:36+01:00,1362,4718,3.71200,23915,,,,
2024-02-26 12:48:09+01:00,1369,4742,3.71400,23915,,,,
2024-02-26 13:47:58+01:00,1358,4704,3.71500,23954,,,,
2024-02-26 18:46:51+01:00,1369,4742,3.71500,23954,,,,
2024-02-26 19:01:50+01:00,1361,4715,3.71400,23981,,,,
2024-02-26 19:31:45+01:00,1374,4760,3.71400,23981,,,,
2024-02-26 20:46:30+01:00,1362,4718,3.71400,24023,,,,
2024-02-26 22:01:13+01:00,1370,4746,3.71400,24023,,,,
2024-02-27 08:28:43+01:00,1357,4701,3.71200,24068,,,,
2024-02-27 15:27:04+01:00,1350,4676,3.71200,24092,,,,
2024-02-28 13:36:45+01:00,1342,4649,3.71200,24120,,,,
2024-02-28 16:21:07+01:00,1325,4590,3.71200,24179,,,,
2024-02-28 16:36:05+01:00,1312,4545,3.71200,24224,,,,
2024-02-28 17:05:59+01:00,1301,4507,3.71400,24262,,,,
2024-02-28 21:49:50+01:00,1294,4482,3.71000,24286,,,,
2024-02-29 15:45:31+01:00,1287,4458,3.71200,24310,,,,
2024-03-01 15:39:51+01:00,1283,4444,3.71000,24324,,,,
2024-03-01 22:23:14+01:00,1276,4420,3.71000,24348,,,,
2024-03-02 15:49:04+01:00,1269,4396,3.71000,24373,,,,
2024-03-03 06:15:36+01:00,1261,4368,3.71000,24400,,,,
2024-03-04 06:09:50+01:00,1259,4361,3.70900,24407,,,,
2024-03-05 06:04:07+01:00,1258,4358,3.70900,24411,,,,
2024-03-05 09:48:14+01:00,1265,4382,3.70900,24411,,,,
2024-03-06 09:42:28+01:00,1268,4392,3.70700,24411,,,,
2024-03-07 09:36:41+01:00,1268,4392,3.70700,24411,,,,
2024-03-08 09:30:58+01:00,1268,4392,3.70700,24411,,,,
2024-03-09 09:25:15+01:00,1268,4392,3.70600,24411,,,,
2024-03-10 09:19:29+01:00,1268,4392,3.70600,24411,,,,
2024-03-11 00:01:00+01:00,1279,4430,3.70600,24411,,,,
2024-03-11 00:30:54+01:00,1288,4462,3.70700,24411,,,,
2024-03-11 01:00:48+01:00,1295,4486,3.70700,24411,,,,
2024-03-11 01:30:42+01:00,1302,4510,3.70700,24411,,,,
2024-03-11 02:45:25+01:00,1312,4545,3.70600,24411,,,,
2024-03-11 03:00:23+01:00,1320,4572,3.70600,24411,,,,
2024-03-11 03:45:13+01:00,1331,4611,3.70400,24411,,,,
2024-03-11 04:15:08+01:00,1341,4645,3.70600,24411,,,,
2024-03-11 05:29:52+01:00,1351,4680,3.70400,24411,,,,
2024-03-11 08:44:09+01:00,1358,4704,3.70700,24411,,,,
2024-03-11 09:14:04+01:00,1372,4753,3.70600,24411,,,,
2024-03-11 09:29:03+01:00,1382,4787,3.70200,24411,,,,
2024-03-11 09:58:59+01:00,1389,4811,3.70600,24411,,,,
2024-03-11 13:13:12+01:00,1380,4780,3.70600,24442,,,,
2024-03-11 15:27:43+01:00,1372,4753,3.70600,24470,,,,
2024-03-11 16:42:26+01:00,1381,4784,3.70400,24470,,,,
2024-03-11 17:27:20+01:00,1388,4808,3.70600,24470,,,,
2024-03-11 22:41:07+01:00,1380,4780,3.70400,24497,,,,
2024-03-11 23:55:51+01:00,1387,4805,3.70400,24497,,,,
2024-03-12 01:25:30+01:00,1380,4780,3.70400,24522,,,,
2024-03-12 02:40:15+01:00,1373,4756,3.70400,24546,,,,
2024-03-12 04:09:55+01:00,1366,4732,3.70600,24570,,,,
2024-03-12 07:54:01+01:00,1359,4708,3.70400,24594,,,,
2024-03-12 10:53:21+01:00,1345,4659,3.70400,24643,,,,
2024-03-12 15:52:11+01:00,1359,4708,3.70400,24643,,,,
2024-03-12 16:07:09+01:00,1370,4746,3.70400,24643,,,,
2024-03-12 16:37:03+01:00,1379,4777,3.70400,24643,,,,
2024-03-12 17:06:57+01:00,1390,4815,3.70600,24643,,,,
2024-03-12 23:35:28+01:00,1380,4780,3.70200,24678,,,,
2024-03-13 00:50:11+01:00,1388,4808,3.70400,24678,,,,
2024-03-13 03:49:28+01:00,1381,4784,3.70400,24702,,,,
2024-03-13 05:19:07+01:00,1372,4753,3.70400,24733,,,,
2024-03-13 06:48:47+01:00,1362,4718,3.70100,24768,,,,
2024-03-13 07:33:38+01:00,1369,4742,3.70400,24768,,,,
2024-03-13 11:47:38+01:00,1359,4708,3.70400,24802,,,,
2024-03-13 18:01:10+01:00,1352,4683,3.70400,24826,,,,
2024-03-14 07:27:55+01:00,1345,4659,3.70200,24851,,,,
2024-03-14 19:25:06+01:00,1338,4635,3.70400,24875,,,,
2024-03-15 09:36:37+01:00,1331,4611,3.70100,24899,,,,
2024-03-15 22:33:29+01:00,1338,4635,3.70400,24899,,,,
2024-03-15 23:18:19+01:00,1345,4659,3.70200,24899,,,,
2024-03-16 07:16:26+01:00,1360,4711,3.70200,24899,,,,
2024-03-16 07:46:20+01:00,1377,4770,3.70100,24899,,,,
2024-03-16 09:45:53+01:00,1362,4718,3.70100,24951,,,,
2024-03-16 11:30:30+01:00,1370,4746,3.70100,24951,,,,
2024-03-16 12:45:14+01:00,1358,4704,3.70200,24993,,,,
2024-03-16 15:59:29+01:00,1351,4680,3.70100,25017,,,,
2024-03-16 16:14:27+01:00,1342,4649,3.70200,25048,,,,
2024-03-16 22:42:55+01:00,1335,4624,3.70200,25072,,,,
2024-03-17 12:39:36+01:00,1328,4600,3.69900,25097,,,,
2024-03-17 13:54:19+01:00,1319,4569,3.69900,25128,,,,
2024-03-17 14:24:14+01:00,1309,4534,3.70100,25162,,,,
2024-03-17 19:08:07+01:00,1301,4507,3.70100,25190,,,,
2024-03-18 09:34:37+01:00,1277,4424,3.69800,25273,,,,
2024-03-18 09:49:35+01:00,1259,4361,3.69900,25336,,,,
2024-03-18 10:04:34+01:00,1248,4323,3.69900,25374,,,,
2024-03-18 10:19:32+01:00,1232,4268,3.69800,25429,,,,
2024-03-18 11:04:23+01:00,1225,4243,3.69900,25453,,,,
2024-03-18 11:34:17+01:00,1214,4205,3.69900,25492,,,,
2024-03-18 13:03:58+01:00,1203,4167,3.70100,25530,,,,
2024-03-19 08:14:18+01:00,1194,4136,3.69600,25561,,,,
2024-03-20 07:23:39+01:00,1186,4108,3.69800,25589,,,,
2024-03-21 04:07:17+01:00,1177,4077,3.69300,25620,,,,
2024-03-21 17:04:58+01:00,1170,4053,3.69400,25644,,,,
2024-03-22 20:16:15+01:00,1161,4022,3.69000,25675,,,,
2024-03-23 01:46:33+01:00,1220,4226,3.68800,25675,,,,
2024-03-23 03:01:50+01:00,1274,4413,3.68700,25675,,,,
2024-03-23 17:28:47+01:00,1284,4448,3.68700,25675,,,,
2024-03-24 17:23:03+01:00,1280,4434,3.68700,25689,,,,
2024-03-25 17:17:22+01:00,1276,4420,3.68800,25703,,,,
2024-03-26 08:13:44+01:00,1269,4396,3.68500,25727,,,,
2024-03-26 10:58:05+01:00,1262,4372,3.68700,25751,,,,
2024-03-26 11:13:03+01:00,1244,4309,3.68700,25814,,,,
2024-03-26 11:28:03+01:00,1235,4278,3.68500,25845,,,,
2024-03-26 19:56:12+01:00,1228,4254,3.68700,25869,,,,
2024-03-27 09:52:45+01:00,1220,4226,3.68500,25897,,,,
2024-03-27 22:04:48+01:00,1211,4195,3.68500,25928,,,,
2024-03-28 06:32:45+01:00,1221,4230,3.68300,25928,,,,
2024-03-28 08:17:23+01:00,1229,4257,3.68300,25928,,,,
2024-03-29 04:12:36+01:00,1221,4230,3.68500,25956,,,,
2024-03-29 06:27:04+01:00,1228,4254,3.68300,25956,,,,
2024-03-29 18:54:08+01:00,1221,4230,3.68300,25980,,,,
2024-03-29 21:38:30+01:00,1232,4268,3.68500,25980,,,,
2024-03-30 10:12:17+01:00,1247,4320,3.67700,25980,,,,
2024-03-30 16:27:15+01:00,1236,4282,3.68000,26018,,,,
2024-03-31 13:15:25+02:00,1224,4240,3.67100,26060,,,,
2024-03-31 16:44:54+02:00,1244,4309,3.67100,26060,,,,
2024-04-01 13:12:40+02:00,1251,4333,3.66600,26060,,,,
2024-04-02 12:36:58+02:00,1244,4309,3.66900,26084,,,,
2024-04-05 17:14:18+02:00,1325,4590,3.75200,26084,,,,
2024-04-05 21:28:01+02:00,1333,4618,3.66000,26084,,,,
2024-04-06 18:53:01+02:00,1326,4593,3.66000,26108,,,,
2024-04-06 23:51:43+02:00,1319,4569,3.66000,26132,,,,
2024-04-07 10:48:58+02:00,1311,4541,3.66000,26160,,,,
2024-04-07 20:01:43+02:00,1303,4514,3.66000,26188,,,,
2024-04-08 13:57:09+02:00,1295,4486,3.65600,26216,,,,
2024-04-08 21:55:10+02:00,1288,4462,3.65800,26240,,,,
2024-04-09 02:53:52+02:00,1297,4493,3.65800,26240,,,,
2024-04-09 04:38:26+02:00,1304,4517,3.65800,26240,,,,
2024-04-09 16:50:23+02:00,1295,4486,3.65600,26271,,,,
2024-04-10 13:15:15+02:00,1287,4458,3.65600,26299,,,,
2024-04-10 18:43:56+02:00,1280,4434,3.65600,26323,,,,
2024-04-11 15:08:46+02:00,1273,4410,3.65500,26347,,,,
2024-04-12 10:48:49+02:00,1266,4385,3.65500,26371,,,,
2024-04-13 07:43:31+02:00,1258,4358,3.65500,26399,,,,
2024-04-13 11:42:35+02:00,1251,4333,3.65300,26423,,,,
2024-04-13 16:16:12+02:00,1248,4323,3.73300,26434,,,,
2024-04-13 16:16:46+02:00,1248,4323,3.73400,26434,,,,
2024-04-13 16:17:57+02:00,1248,4323,3.74100,26434,,,,
2024-04-14 08:28:22+02:00,1240,4295,3.66000,26461,,,,
2024-04-15 08:22:19+02:00,1234,4275,3.66000,26482,,,,
2024-04-15 16:35:17+02:00,1241,4299,3.66000,26482,,,,
2024-04-15 17:05:09+02:00,1249,4327,3.65800,26482,,,,
2024-04-15 18:49:42+02:00,1261,4368,3.65800,26482,,,,
2024-04-15 20:04:23+02:00,1268,4392,3.66000,26482,,,,
2024-04-15 21:04:10+02:00,1275,4417,3.65800,26482,,,,
2024-04-16 00:03:26+02:00,1282,4441,3.65800,26482,,,,
2024-04-16 01:03:11+02:00,1289,4465,3.65800,26482,,,,
2024-04-16 12:00:27+02:00,1297,4493,3.65800,26482,,,,
2024-04-16 15:59:29+02:00,1306,4524,3.65800,26482,,,,
2024-04-16 18:28:54+02:00,1296,4489,3.65800,26517,,,,
2024-04-16 19:28:39+02:00,1269,4396,3.65800,26610,,,,
2024-04-16 20:28:26+02:00,1276,4420,3.65800,26610,,,,
2024-04-17 06:40:53+02:00,1283,4444,3.65600,26610,,,,
2024-04-17 15:23:48+02:00,1270,4399,3.65800,26655,,,,
2024-04-18 15:17:51+02:00,1267,4389,3.65600,26666,,,,
2024-04-19 13:27:15+02:00,1274,4413,3.65600,26666,,,,
2024-04-20 13:06:19+02:00,1267,4389,3.65500,26690,,,,
2024-04-21 08:46:17+02:00,1260,4365,3.65300,26714,,,,
2024-04-21 10:15:55+02:00,1267,4389,3.65300,26714,,,,
2024-04-22 10:25:04+02:00,1265,4382,3.65300,26721,,,,
2024-04-22 15:08:58+02:00,1257,4354,3.65300,26749,,,,
2024-04-22 15:38:54+02:00,1249,4327,3.65200,26777,,,,
2024-04-23 08:19:40+02:00,1241,4299,3.65200,26804,,,,
2024-04-23 23:45:53+02:00,1234,4275,3.65300,26829,,,,
2024-04-24 23:39:54+02:00,1233,4271,3.65200,26832,,,,
2024-04-25 16:05:48+02:00,1226,4247,3.65200,26856,,,,
2024-04-25 18:20:16+02:00,1215,4209,3.65000,26894,,,,
2024-04-26 11:45:57+02:00,1208,4185,3.65200,26919,,,,
2024-04-27 08:25:46+02:00,1198,4150,3.64800,26953,,,,
2024-04-27 13:49:59+02:00,1195,4139,3.75600,26964,,,,
2024-04-28 15:27:59+02:00,1173,4063,3.68300,27040,,,,
2024-04-28 15:57:53+02:00,1164,4032,3.68300,27071,,,,
2024-04-28 16:27:46+02:00,1130,3914,3.68300,27189,,,,
2024-04-28 16:42:44+02:00,1124,3894,3.68300,27210,,,,
2024-04-28 17:27:35+02:00,1118,3873,3.68300,27231,,,,
2024-04-28 20:11:55+02:00,1110,3845,3.68300,27258,,,,
2024-04-29 13:37:34+02:00,1103,3821,3.68000,27282,,,,
2024-04-30 13:01:44+02:00,1096,3797,3.68000,27307,,,,
2024-05-01 12:55:42+02:00,1098,3803,3.67900,27307,,,,
2024-05-01 13:25:35+02:00,1089,3772,3.67900,27338,,,,
2024-05-01 14:25:22+02:00,1075,3724,3.68000,27386,,,,
2024-05-01 14:40:19+02:00,1065,3689,3.67900,27421,,,,
2024-05-01 14:55:16+02:00,1051,3641,3.67900,27470,,,,
2024-05-02 08:50:37+02:00,1043,3613,3.67700,27497,,,,
2024-05-02 18:18:16+02:00,1049,3634,3.67700,27497,,,,
2024-05-02 20:02:48+02:00,1055,3655,3.67700,27497,,,,
2024-05-02 22:02:20+02:00,1061,3675,3.67400,27497,,,,
2024-05-02 22:47:10+02:00,1070,3706,3.67500,27497,,,,
2024-05-02 23:02:08+02:00,1064,3686,3.67700,27518,,,,
2024-05-02 23:17:06+02:00,1070,3706,3.67500,27518,,,,
2024-05-03 00:01:56+02:00,1078,3734,3.67500,27518,,,,
2024-05-03 00:16:53+02:00,1072,3713,3.67500,27539,,,,
2024-05-03 00:31:51+02:00,1078,3734,3.67200,27539,,,,
2024-05-03 01:31:37+02:00,1085,3758,3.67500,27539,,,,
2024-05-03 02:01:31+02:00,1094,3790,3.67700,27539,,,,
2024-05-03 03:01:17+02:00,1100,3810,3.67500,27539,,,,
2024-05-03 04:30:56+02:00,1107,3835,3.67700,27539,,,,
2024-05-03 05:30:42+02:00,1113,3855,3.67400,27539,,,,
2024-05-03 06:45:24+02:00,1121,3883,3.67500,27539,,,,
2024-05-03 08:00:05+02:00,1128,3907,3.67200,27539,,,,
2024-05-03 08:59:51+02:00,1136,3935,3.67500,27539,,,,
2024-05-03 10:44:27+02:00,1143,3959,3.67500,27539,,,,
2024-05-04 13:29:23+02:00,1114,3859,3.68300,27639,,,,
2024-05-04 16:13:43+02:00,1120,3880,3.68300,27639,,,,
2024-05-04 19:12:58+02:00,1126,3900,3.68200,27639,,,,
2024-05-04 20:27:42+02:00,1118,3873,3.68200,27667,,,,
2024-05-05 14:23:14+02:00,1109,3842,3.68000,27698,,,,
2024-05-05 21:21:27+02:00,1102,3817,3.68200,27722,,,,
2024-05-06 08:18:36+02:00,1110,3845,3.68000,27722,,,,
2024-05-06 08:48:29+02:00,1116,3866,3.68000,27722,,,,
2024-05-06 09:33:20+02:00,1123,3890,3.68200,27722,,,,
2024-05-06 10:03:15+02:00,1129,3911,3.68000,27722,,,,
2024-05-06 11:03:01+02:00,1136,3935,3.68000,27722,,,,
2024-05-06 12:17:45+02:00,1121,3883,3.67900,27774,,,,
2024-05-06 12:32:42+02:00,1107,3835,3.67900,27823,,,,
2024-05-06 12:47:41+02:00,1098,3803,3.68000,27854,,,,
2024-05-06 13:02:39+02:00,1092,3783,3.68000,27875,,,,
2024-05-06 13:17:36+02:00,1075,3724,3.67900,27934,,,,
2024-05-06 13:32:33+02:00,1082,3748,3.68000,27934,,,,
2024-05-06 14:32:19+02:00,1147,3973,3.68000,27934,,,,
2024-05-06 14:47:16+02:00,1184,4101,3.68000,27934,,,,
2024-05-06 15:02:13+02:00,1192,4129,3.68000,27934,,,,
2024-05-06 17:31:35+02:00,1184,4101,3.67700,27961,,,,
2024-05-07 09:27:26+02:00,1178,4081,3.67700,27982,,,,
2024-05-07 17:40:28+02:00,1171,4056,3.68000,28006,,,,
2024-05-08 17:34:22+02:00,1168,4046,3.67700,28017,,,,
2024-05-08 22:18:13+02:00,1161,4022,3.67400,28041,,,,
2024-05-08 23:17:58+02:00,1168,4046,3.67500,28041,,,,
2024-05-09 08:30:37+02:00,1158,4011,3.67400,28076,,,,
2024-05-09 12:44:39+02:00,1164,4032,3.67700,28076,,,,
2024-05-09 15:29:05+02:00,1149,3980,3.67700,28128,,,,
2024-05-09 19:13:08+02:00,1159,4015,3.67900,28128,,,,
2024-05-09 19:28:06+02:00,1153,3994,3.67900,28148,,,,
2024-05-09 19:57:58+02:00,1142,3956,3.67900,28187,,,,
2024-05-10 00:26:47+02:00,1150,3984,3.67500,28187,,,,
2024-05-10 08:24:43+02:00,1138,3942,3.67500,28228,,,,
2024-05-10 10:54:09+02:00,1144,3963,3.67500,28228,,,,
2024-05-10 13:08:40+02:00,1136,3935,3.67500,28256,,,,
2024-05-10 16:22:56+02:00,1126,3900,3.67900,28290,,,,
2024-05-11 10:33:09+02:00,1118,3873,3.67400,28318,,,,
2024-05-11 15:32:05+02:00,1101,3814,3.67900,28377,,,,
2024-05-12 10:12:09+02:00,1095,3793,3.67200,28398,,,,
2024-05-12 14:56:04+02:00,1086,3762,3.67500,28429,,,,
2024-05-12 15:11:06+02:00,1066,3693,3.67500,28498,,,,
2024-05-12 15:26:08+02:00,1052,3644,3.67400,28547,,,,
2024-05-12 15:41:05+02:00,1034,3582,3.67500,28609,,,,
2024-05-12 15:56:02+02:00,1024,3547,3.67500,28644,,,,
2024-05-12 16:10:59+02:00,1010,3499,3.67500,28692,,,,
2024-05-12 16:25:56+02:00,1002,3471,3.67500,28720,,,,
2024-05-12 16:40:53+02:00,985,3412,3.67400,28779,,,,
2024-05-12 16:55:50+02:00,971,3364,3.67500,28827,,,,
2024-05-13 07:51:54+02:00,963,3336,3.67100,28855,,,,
2024-05-13 14:35:15+02:00,957,3315,3.67400,28876,,,,
2024-05-14 08:15:42+02:00,951,3294,3.67100,28897,,,,
2024-05-14 14:14:18+02:00,944,3270,3.67200,28921,,,,
2024-05-14 16:58:40+02:00,936,3242,3.67400,28949,,,,
2024-05-14 21:42:22+02:00,926,3208,3.67100,28983,,,,
2024-05-14 23:41:50+02:00,944,3270,3.67100,28983,,,,
2024-05-15 00:11:43+02:00,974,3374,3.67100,28983,,,,
2024-05-15 00:26:40+02:00,982,3402,3.67200,28983,,,,
2024-05-15 01:11:29+02:00,989,3426,3.67200,28983,,,,
2024-05-15 03:55:48+02:00,1002,3471,3.67400,28983,,,,
2024-05-15 04:10:45+02:00,1009,3495,3.67200,28983,,,,
2024-05-15 04:25:42+02:00,1015,3516,3.67200,28983,,,,
2024-05-15 04:40:40+02:00,1027,3558,3.66900,28983,,,,
2024-05-15 04:55:36+02:00,1039,3599,3.67100,28983,,,,
2024-05-15 05:10:33+02:00,1049,3634,3.67200,28983,,,,
2024-05-15 05:25:30+02:00,1062,3679,3.67100,28983,,,,
2024-05-15 05:40:26+02:00,1077,3731,3.67100,28983,,,,
2024-05-15 06:55:08+02:00,1085,3758,3.67100,28983,,,,
2024-05-15 08:24:47+02:00,1092,3783,3.67100,28983,,,,
2024-05-15 09:24:34+02:00,1098,3803,3.66900,28983,,,,
2024-05-15 10:24:21+02:00,1104,3824,3.67100,28983,,,,
2024-05-16 02:35:16+02:00,1112,3852,3.66900,28983,,,,
2024-05-16 02:50:13+02:00,1126,3900,3.66800,28983,,,,
2024-05-16 03:05:10+02:00,1164,4032,3.66800,28983,,,,
2024-05-16 03:20:07+02:00,1173,4063,3.66900,28983,,,,
2024-05-16 03:35:04+02:00,1190,4122,3.66900,28983,,,,
2024-05-16 03:50:01+02:00,1204,4171,3.66900,28983,,,,
2024-05-16 04:04:57+02:00,1216,4212,3.67100,28983,,,,
2024-05-16 04:19:55+02:00,1226,4247,3.66900,28983,,,,
2024-05-16 04:49:49+02:00,1236,4282,3.66900,28983,,,,
2024-05-16 05:04:45+02:00,1246,4316,3.66900,28983,,,,
2024-05-16 05:19:43+02:00,1253,4340,3.66800,28983,,,,
2024-05-16 05:34:40+02:00,1259,4361,3.66800,28983,,,,
2024-05-16 05:49:38+02:00,1265,4382,3.66900,28983,,,,
2024-05-16 11:03:20+02:00,1273,4410,3.66900,28983,,,,
2024-05-16 12:03:05+02:00,1279,4430,3.66800,28983,,,,
2024-05-16 19:31:15+02:00,1273,4410,3.66900,29004,,,,
2024-05-17 12:12:01+02:00,1281,4437,3.66600,29004,,,,
2024-05-17 12:26:58+02:00,1290,4469,3.66600,29004,,,,
2024-05-17 12:41:56+02:00,1298,4496,3.66600,29004,,,,
2024-05-17 12:56:53+02:00,1305,4521,3.66600,29004,,,,
2024-05-17 14:26:32+02:00,1318,4566,3.66600,29004,,,,
2024-05-17 14:41:31+02:00,1329,4604,3.66600,29004,,,,
